00:00:09.071002 nspr-4   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/IE8 - Win7/IE8 - Win7.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:09.071006 nspr-4   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:09.071320 nspr-4   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/IE8 - Win7/IE8 - Win7.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:09.071323 nspr-4   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:09.071635 nspr-4   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/IE8 - Win7/IE8 - Win7.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:09.071639 nspr-4   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:11.827304 nspr-2   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/IE8 - Win7/IE8 - Win7.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:11.827322 nspr-2   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:12.971415 nspr-2   Saving settings file "/home/shg/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:00:12.982402 nspr-2   Finished saving settings file "/home/shg/.config/VirtualBox/VirtualBox.xml"
00:00:12.989019 nspr-4   Saving settings file "/home/shg/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:00:12.995698 nspr-4   Finished saving settings file "/home/shg/.config/VirtualBox/VirtualBox.xml"
00:00:13.001897 nspr-2   ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The object functionality is limited}, preserve=false aResultDetail=0
00:00:13.003279 nspr-2   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/GNS3 VM/GNS3 VM.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:13.003286 nspr-2   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:13.004538 nspr-2   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/GNS3 VM/GNS3 VM.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:13.004542 nspr-2   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:13.005860 nspr-2   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/GNS3 VM/GNS3 VM.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:13.005873 nspr-2   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:13.006522 nspr-2   ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The object functionality is limited}, preserve=false aResultDetail=0
00:00:13.007734 nspr-2   ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={The object functionality is limited}, preserve=false aResultDetail=0
00:00:13.008669 nspr-2   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/GNS3 VM/GNS3 VM.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:13.008673 nspr-2   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:13.009059 nspr-2   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/GNS3 VM/GNS3 VM.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:13.009064 nspr-2   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:13.009446 nspr-2   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/GNS3 VM/GNS3 VM.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:13.009450 nspr-2   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:13.009858 nspr-2   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/GNS3 VM/GNS3 VM.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:13.009861 nspr-2   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:13.010220 nspr-2   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/GNS3 VM/GNS3 VM.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:13.010224 nspr-2   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:13.010576 nspr-2   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/GNS3 VM/GNS3 VM.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:13.010580 nspr-2   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:15.940400 nspr-3   ERROR [COM]: aRC=NS_ERROR_FAILURE (0x80004005) aIID={300763af-5d6b-46e6-aa96-273eac15538a} aComponent={MachineWrap} aText={Runtime error opening '/home/shg/VirtualBox VMs/GNS3 VM/GNS3 VM.vbox' for reading VERR_FILE_NOT_FOUND (File not found.).
00:00:15.940423 nspr-3   /home/vbox/tinderbox/build-trunk/svn/src/VBox/Main/src-server/MachineImpl.cpp[1025] (nsresult Machine::i_registeredInit())}, preserve=false aResultDetail=0
00:00:17.626733 nspr-2   Saving settings file "/home/shg/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:00:17.634701 nspr-2   Finished saving settings file "/home/shg/.config/VirtualBox/VirtualBox.xml"
00:00:17.637358 nspr-3   Saving settings file "/home/shg/.config/VirtualBox/VirtualBox.xml" with version "1.12-linux"
00:00:17.641687 nspr-3   Finished saving settings file "/home/shg/.config/VirtualBox/VirtualBox.xml"
00:00:24.688459 main     VirtualBox: object deletion starts
00:00:24.688804 main     HostDnsMonitor: shutting down ...
00:00:24.689140 main     HostDnsMonitor: shut down
00:00:24.699809 Watcher  ERROR [COM]: aRC=E_ACCESSDENIED (0x80070005) aIID={7682d5eb-f00e-44f1-8ca2-99d08b1cd607} aComponent={VirtualBoxWrap} aText={The object is not ready}, preserve=false aResultDetail=0
00:00:24.699889 main     VirtualBox: object deleted
